JSD,Norm,σ
0.002071718956176676, 0.0035115441945901913, 0.001
0.005566886353438879, 0.007900045819351565, 0.01
0.005200425454709886, 0.008085508988398217, 0.005
0.0021802087341266374, 0.003565192880254544, 0.001
0.005688074518310783, 0.008215120826511716, 0.01
0.005068576063950327, 0.007209957559262188, 0.005
0.0020103135500679796, 0.003400088666837082, 0.001
0.006228287683648349, 0.008724773447267867, 0.01
0.004888117322576973, 0.007315852487372001, 0.005
0.002150800246200931, 0.003578721186386279, 0.001
0.005736599259452135, 0.00809725856343373, 0.01
0.004828117176996785, 0.007010995731701025, 0.005
0.002122501074239612, 0.003476608687299056, 0.001
0.005138537200500414, 0.007743870030053222, 0.01
0.004757679187964342, 0.006910297398225434, 0.005
0.002073089745941441, 0.003468053587810671, 0.001
0.005754768709569893, 0.008277316347322738, 0.01
0.004734450424866631, 0.00673312598922249, 0.005
0.002205492804746423, 0.003528105938786605, 0.001
0.005550492096924247, 0.008025595216454526, 0.01
0.004994549329319541, 0.007421046730456905, 0.005
0.002137158409445852, 0.0034429998819763066, 0.001
0.005908728379146648, 0.008195499211142035, 0.01
0.004760032200582777, 0.007296451025634407, 0.005
0.0019840090405120947, 0.0034227084239124034, 0.001
0.006003192507474666, 0.0084486021595323, 0.01
0.004814196852529068, 0.006354136315125055, 0.005
0.0020927763260932845, 0.0034640542315772507, 0.001
0.005627814294408135, 0.007863292623248261, 0.01
0.004690030908526132, 0.007138705364931918, 0.005
0.0019541068764830152, 0.0034559173592587982, 0.001
0.006226748190008383, 0.008947720549165497, 0.01
0.004551320413586064, 0.00649281332354822, 0.005
0.0020342418711673266, 0.0034968396979842375, 0.001
0.0052899314094530725, 0.0077394960462036835, 0.01
0.0048022959925769675, 0.0068398360924622585, 0.005
0.001980649627189093, 0.0033932037765998556, 0.001
0.006123036467526852, 0.00829835148296507, 0.01
0.004781817015327846, 0.007059981803584877, 0.005
0.002172579030540092, 0.0035512830348163383, 0.001
0.005767909498962031, 0.008404537828666533, 0.01
0.0049510925807260955, 0.0069074447444721215, 0.005
0.002226448840059488, 0.003537258672958462, 0.001
0.0062959057333595286, 0.008707863632522555, 0.01
0.005047953411244223, 0.007080268712144177, 0.005
0.0020399584466558505, 0.003440883534886202, 0.001
0.005595558396990509, 0.008435684930265535, 0.01
0.005071160937944508, 0.007248640133789379, 0.005
0.0019025164550946776, 0.003216757741522784, 0.001
0.006216929408022647, 0.008555386371908903, 0.01
0.005254616291497895, 0.0089667441271728, 0.005
0.002314482890802112, 0.0037419324632509705, 0.001
0.005719618141707407, 0.008200957512922644, 0.01
0.007696782102940422, 0.009395366831660897, 0.005
0.0023129576656478732, 0.0036235365144344856, 0.001
0.005720488720220077, 0.00809903221810076, 0.01
0.004969496594275058, 0.007100872786077322, 0.005
0.0022493706424013445, 0.003757927450839264, 0.001
0.005943359559582261, 0.00835812872655764, 0.01
0.004964859554357206, 0.008530126651044356, 0.005
0.002138541224176698, 0.003559264284634835, 0.001
0.006864981341571368, 0.010454113437544228, 0.01
0.005148821051877497, 0.007652875232771127, 0.005
0.002077586881224992, 0.0035272706331248484, 0.001
0.0065005782221381, 0.008585703186959509, 0.01
0.004756943439438552, 0.007188974360385927, 0.005
0.002189652201751317, 0.003585635979590777, 0.001
0.0059959066745627464, 0.008333640347680893, 0.01
0.004807118067580119, 0.007232070311279478, 0.005
0.0019757750304731, 0.0033109894540329678, 0.001
0.006204257747721767, 0.008596150144267596, 0.01
0.00478629761138771, 0.007105472705429392, 0.005
0.0020819705420820284, 0.00358075886259029, 0.001
0.005714981219264443, 0.007840212466846122, 0.01
0.00530263514627537, 0.00813637953398028, 0.005
0.0020343738216609597, 0.003467394680844846, 0.001
0.005792854629157187, 0.008388094241893565, 0.01
0.004906867804526264, 0.007483446850580208, 0.005
0.002042432715711203, 0.0034318989754026407, 0.001
0.005415563826278381, 0.007876354626138306, 0.01
0.004254085817487508, 0.006106537957464752, 0.005
0.0020803535372355005, 0.003510741407822318, 0.001
0.0059236385218295485, 0.008607039001857988, 0.01
0.005000703239685916, 0.006535701195155586, 0.005
0.00215929991470243, 0.0036471120072308297, 0.001
0.006348405035706497, 0.008957660220646986, 0.01
0.004940284634447572, 0.006784073476898218, 0.005
0.0019063841843480335, 0.0033113222378576054, 0.001
0.00584150720100479, 0.007972043390852066, 0.01
0.004639557135187215, 0.006836619575307421, 0.005
0.0020137340123686717, 0.003375754094022005, 0.001
0.00527145395214821, 0.007623011507291368, 0.01
0.005132764815970841, 0.007248807653588414, 0.005
0.0020323325369329594, 0.003479405672460192, 0.001
0.006037707359263507, 0.00832055342692413, 0.01
0.004539310484770534, 0.006322851213675683, 0.005
0.002138649964694688, 0.0036343244538248067, 0.001
0.005977761762172662, 0.008476507161241181, 0.01
0.0049976745307744146, 0.0072790813920738775, 0.005
0.0019871965122896743, 0.003493210922350974, 0.001
0.00627931795342708, 0.010332642750042236, 0.01
0.004708861918350255, 0.006754977383678826, 0.005
0.0022697291333986644, 0.0036626333311967356, 0.001
0.0062136773520033994, 0.008766798284685323, 0.01
0.004912059550697226, 0.007295990632158959, 0.005
0.0019444773337839718, 0.0033747441185923883, 0.001
0.0061536815502482595, 0.008710017726394086, 0.01
0.004737493564816455, 0.006769871493972779, 0.005
0.0020430340922840836, 0.0035385830240018752, 0.001
0.006099416167353084, 0.008352686064374965, 0.01
0.0046177020835150885, 0.007027454965946062, 0.005
0.0022180703421220693, 0.0035827646813221554, 0.001
0.005932346250029899, 0.008610299143239998, 0.01
0.004733843963586771, 0.006506059282211889, 0.005
0.002181493719750129, 0.0036639347866522015, 0.001
0.0056286564316557815, 0.0074635619737306105, 0.01
0.005074546490860822, 0.007121769214584715, 0.005
0.002057135805642764, 0.0035822430104507676, 0.001
0.0053916500242345965, 0.00754614686913102, 0.01
0.004734420218815363, 0.006750038695320679, 0.005
0.0019874330488351562, 0.0034278818469504354, 0.001
0.005452479812803675, 0.008272305726941055, 0.01
0.0047986189898683185, 0.007235381619601236, 0.005
0.001952213564450404, 0.003353920355485261, 0.001
0.005660395558320428, 0.008432268156652229, 0.01
0.004836832609680643, 0.006909565693399946, 0.005
0.002076022269483271, 0.003536240421592972, 0.001
0.005661154780856926, 0.008050997665298952, 0.01
0.00460491630392979, 0.0066753060612563895, 0.005
0.0020310540207416974, 0.003533807119776592, 0.001
0.005718140018526847, 0.008153591421283302, 0.01
0.00483254283891091, 0.0065638329614269315, 0.005
0.0022038849884518244, 0.003751351031588534, 0.001
0.005827959592826681, 0.008730074588890888, 0.01
0.004389356565255936, 0.006138903419909629, 0.005
0.0021162550384335945, 0.0035286540359071358, 0.001
0.005816406227838182, 0.008380087742344305, 0.01
0.004784441431721076, 0.006854787599754648, 0.005
0.0022112830497225313, 0.0035963530314311464, 0.001
0.006163919560482378, 0.009037813512088929, 0.01
0.004776253173407283, 0.006853427644801045, 0.005
0.0020175396249910386, 0.0034458144705960987, 0.001
0.0062113647587512645, 0.008894062129474821, 0.01
0.004759425141299208, 0.006924596444303742, 0.005
0.0022321830876786677, 0.0037267507729196406, 0.001
0.005578585814448124, 0.00804083119950624, 0.01
0.004696789335751689, 0.006629683573969133, 0.005
0.002072771187198731, 0.003666298550818765, 0.001
0.006198320029440691, 0.008607953040147404, 0.01
0.004945274810697712, 0.007101224404478526, 0.005
0.0020581602224776113, 0.003407462269192983, 0.001
0.0057015505092385755, 0.008052757313513194, 0.01
0.004530945724581453, 0.006836188960003108, 0.005
0.0020638405775549474, 0.003394029915725886, 0.001
0.0053108232456720045, 0.007554848200213118, 0.01
0.004896040277413554, 0.006960974996014655, 0.005
0.0020424386834032447, 0.0035234928288559067, 0.001
0.006057004919800699, 0.00884775620179277, 0.01
0.00476707136706068, 0.006782512772005481, 0.005
0.0020299669621302316, 0.0033353610218837364, 0.001
0.0057533152163036045, 0.007698959689825806, 0.01
0.005064788760287323, 0.0075959450978420225, 0.005
0.002075633123128245, 0.003506771542646549, 0.001
0.005891576435870549, 0.008254174860485838, 0.01
0.004739357263840701, 0.006983452765497765, 0.005
0.002205275200364181, 0.003600052817626775, 0.001
0.006175439393047927, 0.008484422172482261, 0.01
0.004902595123471305, 0.006876779806578966, 0.005
0.002011653697597231, 0.0034587215201655605, 0.001
0.005751986500857197, 0.008191040051842024, 0.01
0.004985254713369757, 0.007256012653298628, 0.005
0.0021555960352069923, 0.003678009444064169, 0.001
0.006217723070038923, 0.008611341065807037, 0.01
0.00496805427177555, 0.007319650091807177, 0.005
0.0022141034491745346, 0.003596076000380064, 0.001
0.005579787509687957, 0.007828524583211286, 0.01
0.004830490415535021, 0.006914272853702318, 0.005
0.0018815653843217554, 0.00320793580482771, 0.001
0.006001279682219611, 0.008494821467412733, 0.01
0.0047536644788897554, 0.006864224041836273, 0.005
0.001912275033157571, 0.0034095028026685558, 0.001
0.005911443819918869, 0.008832668765453595, 0.01
0.00478314966719272, 0.006468654045663801, 0.005
0.001982475785568993, 0.0033225955190158713, 0.001
0.006487427701648549, 0.008516608920050421, 0.01
0.004608640322308322, 0.006668728574626523, 0.005
0.002323679453812821, 0.00373227615786191, 0.001
0.00587858259222228, 0.008189746525730318, 0.01
0.004640811355400038, 0.006342584477032547, 0.005
0.0020391180932894408, 0.003499216875315536, 0.001
