RelError,σ
-0.000833607653023219, 0.005
0.0021136447624610444,  0.01
-0.0003901809078531736,  0.001
-0.0006008321621338053, 0.005
-0.004788853381348758,  0.01
0.00016008187607331173,  0.001
-0.001230619315256493, 0.005
0.0018171493129130523,  0.01
-0.0001993225820388941,  0.001
-0.00040804790379706223, 0.005
0.0018505573989264046,  0.01
0.0006807194632022169,  0.001
0.0017590066215715206, 0.005
0.0011262138150926328,  0.01
-0.00029657577938502547,  0.001
0.0012315687546906571, 0.005
-0.003481784203977722,  0.01
-0.0006164865828191612,  0.001
-0.00017495253955353588, 0.005
0.0011860104541752937,  0.01
-0.0005927328485101618,  0.001
-0.0007997767544603176, 0.005
-0.004654635777692208,  0.01
0.00015653249219245804,  0.001
0.0011257469603105062, 0.005
0.0008010206970204566,  0.01
0.00036769590951854785,  0.001
0.0028426564349407725, 0.005
-0.0014116953713723675,  0.01
0.0001305890103054505,  0.001
0.002125212174068636, 0.005
0.005102635202699969,  0.01
0.0007571337958883547,  0.001
0.0003670448528280489, 0.005
-0.0014167754727639622,  0.01
3.484934067625612e-5,  0.001
-0.002975461041440065, 0.005
-0.002791483821954499,  0.01
-0.00044564926675287126,  0.001
-0.0003378729396045919, 0.005
0.0028795110899555217,  0.01
0.0002806363909785597,  0.001
0.004019652833830623, 0.005
-0.004995842933718723,  0.01
0.00020636437641023602,  0.001
0.001748369289690607, 0.005
0.0024137651532817597,  0.01
-7.894817663727526e-5,  0.001
0.0009857414611458978, 0.005
-0.004302416179867357,  0.01
-0.00015182854222093586,  0.001
-0.001604895869976274, 0.005
-0.0025037515786140285,  0.01
-0.00024163490189066606,  0.001
-0.0018563210353378708, 0.005
-0.000710149066100004,  0.01
-0.00011129372157603668,  0.001
0.0006971821425543313, 0.005
-0.001137482949826775,  0.01
-6.732230093888624e-5,  0.001
0.002210919866638631, 0.005
-0.0010435135383529235,  0.01
-4.824289329064277e-5,  0.001
0.002548900771672129, 0.005
0.0008797414527390683,  0.01
-0.00016283299698039355,  0.001
-0.004000178237906729, 0.005
-0.005138504143476043,  0.01
0.00021827118330297908,  0.001
-0.0005101643249477187, 0.005
0.006820535107688137,  0.01
0.0002203311453464837,  0.001
-0.0036798987606014087, 0.005
-0.0002898502216748766,  0.01
-0.0008402634026376511,  0.001
-0.0015010108957906625, 0.005
-0.001891686739039147,  0.01
-0.0002018006926978193,  0.001
0.0015671075182265694, 0.005
0.0016729620858781222,  0.01
-0.0006201200898667506,  0.001
9.289506334832657e-5, 0.005
-0.0019813756842691943,  0.01
-0.00017176445023203243,  0.001
-0.0006253617585204069, 0.005
-0.0011839420227813433,  0.01
0.00012572654706277122,  0.001
-0.0010165702597832774, 0.005
-0.00020611538326776072,  0.01
-0.0006361954703286523,  0.001
0.00022350775116320083, 0.005
-0.002774663876916424,  0.01
0.00039813221635776026,  0.001
0.00011358851511432467, 0.005
-0.0017409350320367724,  0.01
-0.0003879234659516845,  0.001
0.001413471763138796, 0.005
-0.0006290638834635971,  0.01
-1.3682834311177755e-6,  0.001
0.0011452633582538154, 0.005
0.003711485070347305,  0.01
0.0007782818162715631,  0.001
-0.00013580469015947642, 0.005
-0.00010082320263129944,  0.01
6.553887021365628e-5,  0.001
-0.0006739638273851676, 0.005
0.0018937492419205473,  0.01
-0.0005460424457206552,  0.001
0.0029669734238110903, 0.005
-0.0007664084600291042,  0.01
7.506972701847012e-5,  0.001
0.0011742388780979992, 0.005
0.009077571060092013,  0.01
-2.7777507037977487e-6,  0.001
-0.002840689813061824, 0.005
0.005292758887628827,  0.01
0.0001869201132850879,  0.001
0.00205655675236838, 0.005
0.0028488440962934607,  0.01
-0.0007759211542134488,  0.001
-0.0009427080616398713, 0.005
0.004074477568030803,  0.01
-0.00017890142371622685,  0.001
0.0009041535436728508, 0.005
-0.0009303913499544105,  0.01
-0.0004414493000158143,  0.001
0.0009696568431993267, 0.005
-0.007363385469069944,  0.01
0.0003176430960187019,  0.001
-0.000603510464347006, 0.005
0.007934409732900893,  0.01
0.0002875561821458757,  0.001
-0.0005673337529238714, 0.005
-0.0026905174409343167,  0.01
-0.0002734373916353064,  0.001
-0.0014213431003860478, 0.005
-0.0015813972623139204,  0.01
-0.0006228301498923623,  0.001
-0.002053784926491797, 0.005
-0.0021729785900433023,  0.01
-0.00034200592344573166,  0.001
-0.00022514024566239562, 0.005
-0.0031370695394327707,  0.01
0.00017031878881985653,  0.001
0.0005274383356165153, 0.005
0.0005010998076381756,  0.01
-0.00012325623518598484,  0.001
0.0007946202041806222, 0.005
-0.005198579491680267,  0.01
-0.0002709299853301308,  0.001
0.0025445432499376034, 0.005
0.0017589948405715705,  0.01
0.00028135012316233356,  0.001
-0.003922726679160347, 0.005
-0.0046667567919716,  0.01
-0.0003370923722922221,  0.001
0.002295013218259275, 0.005
-0.0005341092070403622,  0.01
-0.0006219653125325672,  0.001
0.004624238364881053, 0.005
-0.0008033735164814303,  0.01
-0.0004372595824035379,  0.001
0.001975165192671019, 0.005
-0.006821212288082708,  0.01
6.0402103639544065e-5,  0.001
0.0015429687184867855, 0.005
-0.003808977251806831,  0.01
-6.0934625620055274e-6,  0.001
-0.0024194073006608596, 0.005
-0.003956761694808576,  0.01
-0.0006185022621679439,  0.001
-0.00020691528096365383, 0.005
0.002523200608888543,  0.01
8.437142255602759e-5,  0.001
0.0020825985820326436, 0.005
0.000805636226307378,  0.01
0.00030204437732406583,  0.001
-0.0015014361256969625, 0.005
0.0008008477332168238,  0.01
0.00018229506318916222,  0.001
0.0015557811159702735, 0.005
-0.0012821574152591536,  0.01
0.00023304632931652215,  0.001
0.0006956586121263562, 0.005
-0.0015192557278421916,  0.01
-0.0004421753795738618,  0.001
0.00032862909566429565, 0.005
0.0015370832035641194,  0.01
0.0005999697116630746,  0.001
-5.0442786737373886e-5, 0.005
-0.00671476467286797,  0.01
0.00038157012969441034,  0.001
-0.0023031456477572336, 0.005
0.0046063466029647605,  0.01
-0.0005162662039584702,  0.001
-0.0007432661505926863, 0.005
0.008231732694277807,  0.01
0.00020021493651589166,  0.001
0.0007311825759182862, 0.005
0.001982002712240146,  0.01
7.979996871662817e-5,  0.001
-0.0005881483930137752, 0.005
0.003326298238485985,  0.01
-0.00021526516621494257,  0.001
0.0005689657279020397, 0.005
-0.0023836601145900116,  0.01
0.0003402391885930357,  0.001
0.0027779883541196107, 0.005
-0.003221798798603478,  0.01
-6.969843328018694e-5,  0.001
0.001034768141864519, 0.005
-0.005015880670835756,  0.01
0.0002158501316384787,  0.001
-0.0029703044093131207, 0.005
-0.003574569964918508,  0.01
0.0003474279443101576,  0.001
-0.0027117102008262055, 0.005
0.0006173965373329141,  0.01
-0.0003537089109981954,  0.001
0.0002122417173731571, 0.005
0.0021318943505644434,  0.01
0.0001035054356209804,  0.001
0.0007272471346078076, 0.005
0.00488183054530105,  0.01
0.00020796254288579511,  0.001
0.0006952643608455212, 0.005
0.006971834520937624,  0.01
-0.0006772894811491911,  0.001
0.0011052831556015328, 0.005
-0.0019075226420734949,  0.01
-8.507669937344796e-5,  0.001
-0.001132282472463948, 0.005
0.0056914091129993336,  0.01
-0.0004006317933004551,  0.001
-0.006441031144095787, 0.005
-0.003983012375583474,  0.01
4.202674745188837e-5,  0.001
0.002092926463639407, 0.005
-0.001103227150736215,  0.01
0.0011176480805317978,  0.001
0.00018111261363461584, 0.005
-0.001597391805821518,  0.01
0.0008205224018712771,  0.001
0.0018302749498690376, 0.005
-0.002273912194304372,  0.01
-0.00040931899013717964,  0.001
-0.0007527527459161768, 0.005
-0.0021681134749435616,  0.01
-0.00015425617859286754,  0.001
-0.0014472130894272392, 0.005
0.00021859430683187118,  0.01
-0.00017176754541728447,  0.001
0.0012307726089299522, 0.005
-0.000301859782620914,  0.01
0.0003308522144090959,  0.001
0.0005242650067139828, 0.005
0.0023970378366513414,  0.01
-0.000339611165737234,  0.001
-0.0006684446190670423, 0.005
-0.00154486637078846,  0.01
-0.0005045835335939129,  0.001
-0.001401415924913441, 0.005
0.0027049989356772593,  0.01
5.204952383218696e-6,  0.001
0.0032259831420668123, 0.005
0.0006529671157317419,  0.01
0.00018291134047805584,  0.001
0.002581517152999662, 0.005
-0.0007379824401600728,  0.01
-0.0001358933407209829,  0.001
-0.0010471684936995149, 0.005
-0.004287549162580473,  0.01
2.940584958396398e-5,  0.001
-9.55521010298939e-5, 0.005
-0.0008060190080126579,  0.01
-0.0001307080181354392,  0.001
-0.0018495466929721546, 0.005
-0.0005425219523232717,  0.01
0.0005641522002673519,  0.001
0.0011844249829009652, 0.005
0.010111497247529818,  0.01
-0.00112959298361217,  0.001
0.00011752190508393849, 0.005
0.0034611009483893314,  0.01
-3.8299608043188994e-5,  0.001
-0.001776135086693846, 0.005
0.0020396005852911987,  0.01
-0.0001835210546756475,  0.001
-0.001821737148792344, 0.005
0.0020525959167654166,  0.01
-2.404390089700831e-5,  0.001
-0.0013560639809972349, 0.005
-0.004144134633628476,  0.01
6.513478676684693e-5,  0.001
-0.002733760816166035, 0.005
-0.002325069067239925,  0.01
-8.72845686157152e-5,  0.001
0.0019175034766243807, 0.005
-0.006421815959166517,  0.01
5.6533688565194624e-5,  0.001
0.00013319722660667642, 0.005
-0.003938662238400388,  0.01
0.000287090551537133,  0.001
0.002034962686857002, 0.005
0.0007848944759702697,  0.01
0.0001621288660452031,  0.001
0.0014431100567596509, 0.005
-0.0017642831735707912,  0.01
0.000642583921077776,  0.001
-0.001539484075010163, 0.005
0.0034795213638605547,  0.01
0.0006535840834119085,  0.001
7.566006345741892e-5, 0.005
0.0030928616039523934,  0.01
-0.00017633932792166264,  0.001
-0.0017489309866097072, 0.005
0.000423204369334912,  0.01
0.00011250675810502125,  0.001
-0.0009533100933238358, 0.005
-0.0034171732026361586,  0.01
2.1882915114917168e-5,  0.001
-0.0016084229835500884, 0.005
0.0017312280377758584,  0.01
0.0002829122596308039,  0.001
0.0013734130480326139, 0.005
0.001481307269220854,  0.01
-0.0005088424674060701,  0.001
0.0007966966327034341, 0.005
-0.0016068785085844282,  0.01
-0.00019263717926408264,  0.001
-0.00019216939380891474, 0.005
-0.003579021990668217,  0.01
-0.00012297654200056873,  0.001
-0.0017304657460751407, 0.005
0.00012520695382222763,  0.01
-0.00028077100344078994,  0.001
-0.0035628691487937817, 0.005
0.003862869529340192,  0.01
-0.0005238010322685777,  0.001
-0.0011446318409835856, 0.005
0.0034152707331348716,  0.01
0.00010225774029098191,  0.001
0.000877364849729305, 0.005
0.0015393277243755522,  0.01
-0.0005551155933380839,  0.001
0.0026076795315790754, 0.005
0.0034204996377260473,  0.01
-0.00024123498396120944,  0.001
-0.0008755660858955028, 0.005
0.0016784473514528512,  0.01
1.4592093360340153e-5,  0.001
0.0006850679278375216, 0.005
-0.0037147378032843692,  0.01
0.00033537859226338964,  0.001
0.0006382084606036746, 0.005
0.004594393548222511,  0.01
-0.00016286093055655675,  0.001
0.0009301644228045983, 0.005
0.002310528141722025,  0.01
0.00033526672798099127,  0.001
0.002865571642836748, 0.005
0.003483573777935831,  0.01
0.0001769437446941322,  0.001
-0.003239624587248246, 0.005
-0.007036237747171327,  0.01
0.000603070132496446,  0.001
-4.850319470148581e-5, 0.005
0.002886982903530603,  0.01
-5.2689677314079744e-5,  0.001
0.003826537400309217, 0.005
0.001139288907047619,  0.01
1.9595532706104266e-5,  0.001
-0.0034060272344002876, 0.005
-0.0062072871421679525,  0.01
0.00021078202138235055,  0.001
4.670567939680795e-5, 0.005
-0.005711161551190467,  0.01
-0.0002492800414630152,  0.001
0.00043141946194178164, 0.005
-0.006635008273096661,  0.01
-6.13791555016473e-5,  0.001
0.0015285156993378045, 0.005
0.0014150477513589855,  0.01
-4.3147109244022207e-5,  0.001
0.00017225755438251636, 0.005
-0.0006248408795025892,  0.01
-0.000193626172424268,  0.001
0.0013392562493703439, 0.005
-0.0032785618997529346,  0.01
0.00019201960546003292,  0.001
-0.0011754779573051096, 0.005
0.004714518400221842,  0.01
4.222802402376233e-5,  0.001
-0.00042140694865590197, 0.005
0.003577463391250996,  0.01
-0.0006400856033988813,  0.001
-0.001139150707291984, 0.005
0.0029249377765354725,  0.01
0.00023315371159026506,  0.001
-0.0008536510272760322, 0.005
-0.0031111561107164862,  0.01
0.00021650149236000462,  0.001
-0.001225329721068661, 0.005
0.0006552393378728523,  0.01
-0.00034721176191916084,  0.001
0.00020334320554852355, 0.005
-0.00020293336715406337,  0.01
0.0003130188567418542,  0.001
-0.0005359110138373409, 0.005
0.0010558543244629309,  0.01
-2.868997702677895e-5,  0.001
-0.0009687131884089252, 0.005
0.005143202191064422,  0.01
2.7906387660972876e-5,  0.001
0.001988634918559559, 0.005
0.005832352024323144,  0.01
0.0001730761354381289,  0.001
-0.0009709214127813749, 0.005
-0.0022068189737881657,  0.01
-0.00027372547557772466,  0.001
0.00011900777725865171, 0.005
6.041472246290097e-5,  0.01
0.0005578657690957012,  0.001
-0.002456285911719168, 0.005
0.0012292583078573952,  0.01
0.00022675114160186196,  0.001
0.0008057992147591557, 0.005
-0.006102536547981193,  0.01
-0.0011610446441737844,  0.001
-0.0033706471143301695, 0.005
0.001351432356886683,  0.01
-0.00019448470047490177,  0.001
-0.004140455767782196, 0.005
0.008401998961854106,  0.01
-0.0004481681851983136,  0.001
0.0034398792299562813, 0.005
0.002188892055289262,  0.01
-1.0113827980929768e-5,  0.001
-0.0018257402202765452, 0.005
0.0012827625238520358,  0.01
-2.4191891531661446e-5,  0.001
0.001209074388727326, 0.005
-0.0019051051726988479,  0.01
0.0003668832358936274,  0.001
-9.356363793676807e-5, 0.005
0.007377173758063417,  0.01
0.00037539509629963655,  0.001
0.0005313226754852119, 0.005
-0.0014313864354124617,  0.01
-0.00011969456010257776,  0.001
0.0015985129803537319, 0.005
-0.0010571883381577548,  0.01
0.00012643478385061444,  0.001
0.0010451830179929785, 0.005
-0.001855523426400243,  0.01
-0.00022914228707660193,  0.001
-0.0015150191686468266, 0.005
0.0025788039089829446,  0.01
-0.0003150574119033639,  0.001
-0.0016893714287278957, 0.005
0.0021243698570793685,  0.01
2.9550348429735375e-5,  0.001
-0.003167329989174004, 0.005
-0.0023552330167031545,  0.01
-0.00032996684218283443,  0.001
0.0020325282599722057, 0.005
-0.003882345819861371,  0.01
-0.0004893958460699475,  0.001
0.001646072411797527, 0.005
-0.004921719469882816,  0.01
0.0007063729748592795,  0.001
0.0014486737077703596, 0.005
-0.00297523727570526,  0.01
0.0001272829965187668,  0.001
-0.0017961362631379546, 0.005
7.15540710187051e-5,  0.01
8.242631520241835e-5,  0.001
-0.000239931579733091, 0.005
0.0031540066572247633,  0.01
-0.0005232743369968408,  0.001
-4.39630852317327e-5, 0.005
-0.003996181782549578,  0.01
-0.0007582294726370578,  0.001
-0.002162448278796445, 0.005
0.008698132970115478,  0.01
0.0008445015676887372,  0.001
0.0015953696248098411, 0.005
-0.002185716733067214,  0.01
-0.00031338565409072983,  0.001
-0.0002956517861991638, 0.005
-0.0017257166021615923,  0.01
-0.000220746512315593,  0.001
-0.001224540400235981, 0.005
0.0015013810392486536,  0.01
0.00044466029998688504,  0.001
-0.0005902109415285635, 0.005
0.00085524981222028,  0.01
0.00035263478176400417,  0.001
0.002033890477002794, 0.005
-0.0036897087351354394,  0.01
-0.00011091675643762472,  0.001
0.00269352575353514, 0.005
0.008198967466961578,  0.01
-0.0003514296663910453,  0.001
7.916568579353222e-5, 0.005
0.00042907087465531035,  0.01
-0.00020088435605538371,  0.001
-0.0004675676121090234, 0.005
-0.005198445736662848,  0.01
-0.0002527641332793432,  0.001
0.00039580955251742944, 0.005
0.002883146649250645,  0.01
-0.0001899739450842529,  0.001
0.001203215079166617, 0.005
0.006410780534109162,  0.01
-0.00026596967632958025,  0.001
-0.002556294437628839, 0.005
0.0008281221532147791,  0.01
5.6865281385188735e-5,  0.001
-3.9747895946542336e-5, 0.005
-0.0003354925758121728,  0.01
-0.0005758686713652941,  0.001
0.0009474976136324093, 0.005
-0.0001151136006297118,  0.01
-0.0002958171158137951,  0.001
0.0004061311066733595, 0.005
0.0015390243806283539,  0.01
-0.0010307429421371947,  0.001
-0.0005674752032024085, 0.005
-0.0013352831979276056,  0.01
0.0004470956851574064,  0.001
-0.0013081906521265807, 0.005
-0.0002707554992480135,  0.01
-7.544952079970267e-5,  0.001
0.0030873078578181564, 0.005
-0.001295275983427367,  0.01
-0.00012433907137838877,  0.001
-0.00264151778738003, 0.005
-0.002548571379467118,  0.01
0.00044979731630035076,  0.001
0.0016359673889044038, 0.005
-0.0003603684909667573,  0.01
0.0002473283669024331,  0.001
0.000715967372347609, 0.005
0.001992200036923637,  0.01
-0.0002642589731296476,  0.001
0.0009312417529910327, 0.005
-0.0010878567882937969,  0.01
9.205789932467944e-5,  0.001
0.000610619829471953, 0.005
0.0001201165953698178,  0.01
-7.128500127755293e-5,  0.001
0.0002642823674390107, 0.005
0.0004465099639036036,  0.01
-0.00035561165526206334,  0.001
-0.0008572858066460937, 0.005
-0.001989675969487234,  0.01
-0.0002680257888886096,  0.001
-0.0042393261084881445, 0.005
0.0010842287436739748,  0.01
5.8195197328613486e-5,  0.001
-0.00032217268345554955, 0.005
0.002068370767780813,  0.01
0.0003645970017251828,  0.001
0.0016652549825738401, 0.005
0.0004837427773899915,  0.01
4.369505502874767e-5,  0.001
0.00202854707494332, 0.005
-0.0011777289727458301,  0.01
0.0004637187465752034,  0.001
0.0004127739425621103, 0.005
0.0050706389086194875,  0.01
-0.0006536948145879135,  0.001
0.0004575058395963346, 0.005
0.012200888262616696,  0.01
-0.00039129782391089294,  0.001
-0.001753780629123743, 0.005
0.00951902997511949,  0.01
0.00011292009487395934,  0.001
-5.537152280246244e-5, 0.005
-0.0009446037936642625,  0.01
-0.0005902815864429652,  0.001
-0.0032549473899753352, 0.005
-0.0015139181684446319,  0.01
-0.0007789545982962766,  0.001
0.0012763343555511147, 0.005
0.005668489792755158,  0.01
-0.0003772041883647059,  0.001
0.0010448932943949816, 0.005
0.006586326829916731,  0.01
-0.00031652041789373837,  0.001
2.6161806717776435e-5, 0.005
0.0014052058581662016,  0.01
-3.260102376317162e-5,  0.001
-0.001208505033619999, 0.005
-0.003470578320275521,  0.01
-3.676888669886764e-5,  0.001
0.00013799193956937628, 0.005
-0.0022587456032903894,  0.01
-0.00012772551890184153,  0.001
0.0022025733298557107, 0.005
0.001660104193316202,  0.01
0.0007248751316721027,  0.001
0.0017717762980308774, 0.005
-0.00010291570119722305,  0.01
0.00013534947392202797,  0.001
0.0023202601876205287, 0.005
0.00462961446444872,  0.01
-0.0007081329265670088,  0.001
0.001142894563610276, 0.005
-0.008216113426966794,  0.01
0.0004439662910831939,  0.001
-0.0007629632063800171, 0.005
-0.004413634604973273,  0.01
0.00025366075863508206,  0.001
-0.0006636685151117485, 0.005
-0.004401803846430512,  0.01
0.0008315897288162994,  0.001
0.0014269339207939977, 0.005
0.0009831802647137034,  0.01
-0.00038576437744892707,  0.001
0.0009838367370776755, 0.005
0.0006143902438206734,  0.01
-1.0437276527297525e-5,  0.001
-0.0018100604658387429, 0.005
-0.002138100348979575,  0.01
0.0004111335606142129,  0.001
0.001230483430433079, 0.005
-0.0013304966466037692,  0.01
-0.0003563068317415661,  0.001
0.0016039760526088327, 0.005
-0.0033541310903101424,  0.01
-0.0009115456363924368,  0.001
0.003967566458637552, 0.005
-0.0009748742582563807,  0.01
8.213744200106024e-6,  0.001
-0.00016455753925006167, 0.005
-0.002009811129374732,  0.01
-0.0002051895481282738,  0.001
-0.001763365028893555, 0.005
0.002051019095794204,  0.01
5.2730089988585057e-5,  0.001
0.0007071289423053439, 0.005
-0.005376450802781894,  0.01
3.269320660268376e-5,  0.001
-0.0018077272001859352, 0.005
-0.0005485072959794147,  0.01
-5.5405892116648596e-5,  0.001
-0.0006086610705032236, 0.005
-0.001626147067776672,  0.01
0.00016231658531698753,  0.001
-0.0032768585348679127, 0.005
0.0008304891421922656,  0.01
0.0003175053856274781,  0.001
-0.0048812460452295845, 0.005
0.001312049399257683,  0.01
-0.00017950757059913386,  0.001
-0.0011119892830717007, 0.005
-0.007810966911626214,  0.01
-0.0007688926142107299,  0.001
-0.0034454497431720675, 0.005
0.0007148433567651195,  0.01
4.827706349475555e-5,  0.001
0.0006279257212196191, 0.005
0.004666471360302083,  0.01
0.00031329482120363,  0.001
-0.0039603781765605115, 0.005
0.007475817765165409,  0.01
0.00022307887276333516,  0.001
0.001094107596147363, 0.005
-0.0015080647332305751,  0.01
-3.068891913688899e-5,  0.001
0.0014253829666175059, 0.005
0.001846842431469886,  0.01
0.00043652262810358244,  0.001
0.0014741876958841544, 0.005
-0.005146021312012391,  0.01
0.0002600580445591199,  0.001
0.0021846779864089397, 0.005
0.00426227752000141,  0.01
-0.0005134571317036348,  0.001
0.0010876482130104082, 0.005
-0.001727279827664646,  0.01
1.729136182955361e-5,  0.001
0.003054648035498881, 0.005
-0.004817172664531503,  0.01
-0.0006096204748467291,  0.001
-0.00043143520398213335, 0.005
-0.008908674730553266,  0.01
-0.0003070939312604696,  0.001
0.0025567356408294647, 0.005
-0.001188034231525571,  0.01
-0.0006676967772239501,  0.001
0.00242708381571892, 0.005
-0.001436141778952078,  0.01
1.8748184757621105e-6,  0.001
0.001703875330070638, 0.005
-0.0023662301275972366,  0.01
-0.00015997853688553136,  0.001
-0.0027461338971358374, 0.005
0.005182150591890472,  0.01
0.0005491241198330874,  0.001
-0.0007047714591275726, 0.005
0.0025111907783138565,  0.01
0.0005466676658059186,  0.001
0.0020283349714065057, 0.005
-0.008925328138469963,  0.01
0.000523823965028782,  0.001
-0.00022610079637751495, 0.005
-0.000517856724523791,  0.01
5.668407677948432e-5,  0.001
0.0024824729516871005, 0.005
0.00485373181115129,  0.01
-0.00013345675966081223,  0.001
0.00041901009980180114, 0.005
-6.956194499891471e-6,  0.01
0.0001086227120504632,  0.001
-0.00018385285570038425, 0.005
0.0037929311315881686,  0.01
-0.00040469680901270537,  0.001
0.0002016541352020291, 0.005
-0.0015932265189343364,  0.01
0.0008995829504061387,  0.001
0.004892664396916034, 0.005
-0.011587635120707165,  0.01
0.0003848115661513009,  0.001
-0.0013474514767985943, 0.005
0.005648967431780906,  0.01
0.00017083050604319497,  0.001
0.0015503556551084725, 0.005
-0.00027271192488282123,  0.01
-0.0003360282042502232,  0.001
-0.0016556710126413377, 0.005
-0.004721426973577808,  0.01
-0.0006239192822920699,  0.001
-0.0018804951952399115, 0.005
0.005885631335713482,  0.01
-0.0002503610946757044,  0.001
1.7250820455641377e-6, 0.005
-0.004322611420586819,  0.01
-0.000295289950326932,  0.001
0.00044309134506323927, 0.005
-0.0027866095653314438,  0.01
-0.0001670468748211437,  0.001
0.0009069512849012211, 0.005
-0.006179457389317506,  0.01
0.00014080378316129772,  0.001
-0.0012302282666084466, 0.005
-0.0015293951881085097,  0.01
9.72811588343332e-5,  0.001
-0.0008592385793793291, 0.005
-0.0010062432672251116,  0.01
0.0005230475149521441,  0.001
-0.0012865424373312009, 0.005
-0.0006318566779778574,  0.01
0.00036563468702654697,  0.001
0.002334925401214097, 0.005
0.0020689995584741673,  0.01
-4.711563516895721e-5,  0.001
0.0010420524232307663, 0.005
-0.002164453827637154,  0.01
0.00024102636824157992,  0.001
-0.00027247412800482016, 0.005
0.0033863869428210646,  0.01
0.0006536567779748125,  0.001
2.543996762949974e-5, 0.005
0.0012390477700897234,  0.01
9.539969360536769e-5,  0.001
-0.0037043092654708903, 0.005
0.004698345078460944,  0.01
-0.00016058331745073712,  0.001
-0.0033224223496814468, 0.005
-0.00320329886306234,  0.01
0.00038711186048940563,  0.001
-0.00422965722396251, 0.005
-0.00034834236825749147,  0.01
1.8504894364922532e-5,  0.001
-0.0019537007837167495, 0.005
-0.0035300862750501554,  0.01
-0.0005820465300623439,  0.001
-0.00039684801725645206, 0.005
-0.0036699863265184742,  0.01
0.000285583382338104,  0.001
-0.0011775182881481109, 0.005
0.007904297887559232,  0.01
0.00033519293909230294,  0.001
0.001086080944000403, 0.005
-0.0005757089527050744,  0.01
0.00010050755258464134,  0.001
-0.003009547115243134, 0.005
-0.0004476710041445754,  0.01
0.000829655643378695,  0.001
0.0031654401874560627, 0.005
-0.001144072837797247,  0.01
0.0003989557214114421,  0.001
0.0009661708742623285, 0.005
-0.0014073974729753563,  0.01
7.298891195075458e-5,  0.001
0.00390950022936963, 0.005
-0.006410542384334414,  0.01
-0.00031922865531479853,  0.001
0.00012703700984129657, 0.005
0.002798351440820126,  0.01
-3.951955016275322e-5,  0.001
0.002621238214462483, 0.005
-0.00012002395292572925,  0.01
0.0005283473655912424,  0.001
-0.00026173746179261267, 0.005
-0.0017799300255591278,  0.01
0.00018182236781279595,  0.001
-0.0006493718560228383, 0.005
-0.0034257666089020132,  0.01
0.0003332323080838699,  0.001
-0.00041555782481246, 0.005
0.0021571647037822365,  0.01
-0.00032882908203631187,  0.001
-0.0049175121543181145, 0.005
-0.0017397797197387227,  0.01
9.602650433995786e-5,  0.001
0.0016130601066257977, 0.005
0.001946356442595834,  0.01
0.00011106581095046526,  0.001
0.0008882679530478174, 0.005
0.0031885789866358118,  0.01
8.533678775056317e-5,  0.001
0.001585759070295463, 0.005
-0.0028407072606073816,  0.01
-0.00013793634775057342,  0.001
0.0020187256720935937, 0.005
-0.0018582425946638429,  0.01
0.0008500619137475649,  0.001
6.415996140771602e-5, 0.005
-0.005303818450273593,  0.01
0.0001374814692012255,  0.001
-0.00038009322286113365, 0.005
0.004937340783919112,  0.01
5.286614797584173e-5,  0.001
-0.0008518383154069541, 0.005
-6.409243147315521e-5,  0.01
0.0008674923137280392,  0.001
-0.0012808493529490655, 0.005
0.0050861992375528025,  0.01
0.00037820748840011406,  0.001
-0.0031315252139604167, 0.005
0.005702099991929372,  0.01
0.00015178084714415115,  0.001
0.0005382075907847209, 0.005
-0.00281340046980355,  0.01
-0.0002249810000521063,  0.001
0.002195204937899368, 0.005
0.0037462006601028585,  0.01
8.646760154508169e-5,  0.001
-0.00097415539051526, 0.005
0.000919756033327668,  0.01
-8.688080964035976e-5,  0.001
-0.0006793910700499024, 0.005
-0.0064665350863323855,  0.01
-0.0005259365741536741,  0.001
-0.0005830889060800192, 0.005
0.000690245738946745,  0.01
0.00034371123759788415,  0.001
-0.002524084855030522, 0.005
-0.0028159924873216386,  0.01
0.00013995479432700193,  0.001
0.0016442688183194473, 0.005
0.004162523360175853,  0.01
-0.000945041103657429,  0.001
0.0019501234130946676, 0.005
0.0008184095599906178,  0.01
0.0001665602997481156,  0.001
-0.0002690342052149529, 0.005
0.0035934390281154864,  0.01
-0.00064238856093498,  0.001
0.0007809834485755349, 0.005
0.005365290166332239,  0.01
-0.0001191487264599254,  0.001
-2.8841661531823072e-5, 0.005
0.008154095154010898,  0.01
-1.0637440635295295e-5,  0.001
0.0013822271295926634, 0.005
0.002963030573958793,  0.01
-0.00031882467325750324,  0.001
-7.689800245455814e-5, 0.005
-0.0032768316692053717,  0.01
0.00016863410242830558,  0.001
-0.0036487958108405707, 0.005
-0.0038794522368246777,  0.01
-0.00023981406396973744,  0.001
0.0026451689518791413, 0.005
-0.005438192565674178,  0.01
-0.00046585726085170425,  0.001
0.0017596780441774826, 0.005
0.0007263539614927897,  0.01
5.881696585231351e-5,  0.001
0.0008226405506221878, 0.005
0.0025226353428364893,  0.01
0.0002950935160555638,  0.001
-0.0004026156602293205, 0.005
-0.008837674799837792,  0.01
-0.0008119014075257291,  0.001
0.0008458746071055764, 0.005
0.004216313147947432,  0.01
-7.185432236711052e-5,  0.001
-0.002078786934066175, 0.005
0.0012521699845847352,  0.01
-0.0005786976236769568,  0.001
0.0008781205688256501, 0.005
-0.00256656989575148,  0.01
0.00044937151103831687,  0.001
-0.002220743856817226, 0.005
