JSD,Norm,σ
0.045102570560527105, 0.0034968396979842375, 0.001
0.07273191465548719, 0.0077394960462036835, 0.01
0.0692986002209061, 0.0068398360924622585, 0.005
0.04450448996662126, 0.0033932037765998556, 0.001
0.07824983365814174, 0.00829835148296507, 0.01
0.06915068340463343, 0.007059981803584877, 0.005
0.04661093252167448, 0.0035512830348163383, 0.001
0.07594675436753062, 0.008404537828666533, 0.01
0.0703640006020557, 0.0069074447444721215, 0.005
0.047185260834920556, 0.003537258672958462, 0.001
0.0793467436846625, 0.008707863632522555, 0.01
0.07104895081029855, 0.007080268712144177, 0.005
0.045165899156950816, 0.003440883534886202, 0.001
0.07480346514026277, 0.008435684930265535, 0.01
0.07121208421289542, 0.007248640133789379, 0.005
0.04361784560354486, 0.003216757741522784, 0.001
0.07884750730379907, 0.008555386371908903, 0.01
0.0724887321691992, 0.0089667441271728, 0.005
0.048109072853279054, 0.0037419324632509705, 0.001
0.0756281570693575, 0.008200957512922644, 0.01
0.0877313062876669, 0.009395366831660897, 0.005
0.048093218499575104, 0.0036235365144344856, 0.001
0.07563391250107374, 0.00809903221810076, 0.01
0.07049465649448232, 0.007100872786077322, 0.005
0.04742753042697189, 0.003757927450839264, 0.001
0.07709318750435905, 0.00835812872655764, 0.01
0.07046175951789173, 0.008530126651044356, 0.005
0.0462443642423236, 0.003559264284634835, 0.001
0.08285518294935669, 0.010454113437544228, 0.01
0.07175528588109378, 0.007652875232771127, 0.005
0.04558055376171939, 0.0035272706331248484, 0.001
0.08062616338471092, 0.008585703186959509, 0.01
0.06897059836943965, 0.007188974360385927, 0.005
0.04679371968278774, 0.003585635979590777, 0.001
0.07743324011406695, 0.008333640347680893, 0.01
0.069333383500159, 0.007232070311279478, 0.005
0.044449691005372584, 0.0033109894540329678, 0.001
0.07876711082502498, 0.008596150144267596, 0.01
0.06918307315657284, 0.007105472705429392, 0.005
0.045628615386422024, 0.00358075886259029, 0.001
0.07559749479489676, 0.007840212466846122, 0.01
0.072819194902686, 0.00813637953398028, 0.005
0.04510403331921614, 0.003467394680844846, 0.001
0.0761108049435636, 0.008388094241893565, 0.01
0.07004903856960681, 0.007483446850580208, 0.005
0.04519328175416345, 0.0034318989754026407, 0.001
0.0735905145129342, 0.007876354626138306, 0.01
0.06522335331372887, 0.006106537957464752, 0.005
0.04561089274762664, 0.003510741407822318, 0.001
0.07696517733254142, 0.008607039001857988, 0.01
0.07071565059932572, 0.006535701195155586, 0.005
0.04646826782550034, 0.0036471120072308297, 0.001
0.07967687892799577, 0.008957660220646986, 0.01
0.07028715838933576, 0.006784073476898218, 0.005
0.043662159639074584, 0.0033113222378576054, 0.001
0.07642975337527128, 0.007972043390852066, 0.01
0.06811429464647795, 0.006836619575307421, 0.005
0.044874647768742115, 0.003375754094022005, 0.001
0.0726047791274666, 0.007623011507291368, 0.01
0.0716433166176081, 0.007248807653588414, 0.005
0.04508139901259675, 0.003479405672460192, 0.001
0.07770268566313204, 0.00832055342692413, 0.01
0.06737440526468887, 0.006322851213675683, 0.005
0.04624553994381175, 0.0036343244538248067, 0.001
0.07731598645928707, 0.008476507161241181, 0.01
0.07069423265567294, 0.0072790813920738775, 0.005
0.04457798237122979, 0.003493210922350974, 0.001
0.07924214758212374, 0.010332642750042236, 0.01
0.06862114774870977, 0.006754977383678826, 0.005
0.04764167433454312, 0.0036626333311967356, 0.001
0.0788268821659426, 0.008766798284685323, 0.01
0.07008608671267948, 0.007295990632158959, 0.005
0.04409622811288934, 0.0033747441185923883, 0.001
0.07844540490206077, 0.008710017726394086, 0.01
0.06882945274238678, 0.006769871493972779, 0.005
0.045199934649112976, 0.0035385830240018752, 0.001
0.07809875906410475, 0.008352686064374965, 0.01
0.06795367601178827, 0.007027454965946062, 0.005
0.04709639415201624, 0.0035827646813221554, 0.001
0.07702172583128672, 0.008610299143239998, 0.01
0.06880293571924653, 0.006506059282211889, 0.005
0.046706463361617614, 0.0036639347866522015, 0.001
0.07502437225099443, 0.0074635619737306105, 0.01
0.07123585116260507, 0.007121769214584715, 0.005
0.045355659025558916, 0.0035822430104507676, 0.001
0.07342785591473168, 0.00754614686913102, 0.01
0.06880712331448949, 0.006750038695320679, 0.005
0.04458063535701523, 0.0034278818469504354, 0.001
0.07384090880266625, 0.008272305726941055, 0.01
0.0692720650036385, 0.007235381619601236, 0.005
0.044183860904751224, 0.003353920355485261, 0.001
0.0752356003386723, 0.008432268156652229, 0.01
0.0695473407807994, 0.006909565693399946, 0.005
0.045563387379378095, 0.003536240421592972, 0.001
0.0752406458030294, 0.008050997665298952, 0.01
0.06785953362593786, 0.0066753060612563895, 0.005
0.045067216696193894, 0.003533807119776592, 0.001
0.07561838413062558, 0.008153591421283302, 0.01
0.06951649328692372, 0.0065638329614269315, 0.005
0.04694555344707126, 0.003751351031588534, 0.001
0.07634107408745754, 0.008730074588890888, 0.01
0.06625221932324936, 0.006138903419909629, 0.005
0.04600277207336091, 0.0035286540359071358, 0.001
0.07626536715861389, 0.008380087742344305, 0.01
0.0691696568715002, 0.006854787599754648, 0.005
0.04702428149076317, 0.0035963530314311464, 0.001
0.07851063342301079, 0.009037813512088929, 0.01
0.0691104418551009, 0.006853427644801045, 0.005
0.04491703045606464, 0.0034458144705960987, 0.001
0.07881221198996552, 0.008894062129474821, 0.01
0.06898858703654691, 0.006924596444303742, 0.005
0.047245984884206484, 0.0037267507729196406, 0.001
0.07468993114502198, 0.00804083119950624, 0.01
0.06853312582796504, 0.006629683573969133, 0.005
0.04552769692394654, 0.003666298550818765, 0.001
0.07872941019365438, 0.008607953040147404, 0.01
0.07032264792154595, 0.007101224404478526, 0.005
0.04536695077341667, 0.003407462269192983, 0.001
0.07550861215277749, 0.008052757313513194, 0.01
0.06731229995016849, 0.006836188960003108, 0.005
0.04542951218706786, 0.003394029915725886, 0.001
0.07287539533801518, 0.007554848200213118, 0.01
0.06997171055086158, 0.006960974996014655, 0.005
0.04519334777822113, 0.0035234928288559067, 0.001
0.07782676223382737, 0.00884775620179277, 0.01
0.06904398139635837, 0.006782512772005481, 0.005
0.04505515466769847, 0.0033353610218837364, 0.001
0.07585061117949943, 0.007698959689825806, 0.01
0.07116732930416403, 0.0075959450978420225, 0.005
0.04555911679486604, 0.003506771542646549, 0.001
0.07675660516118823, 0.008254174860485838, 0.01
0.06884298993972227, 0.006983452765497765, 0.005
0.046960357753792516, 0.003600052817626775, 0.001
0.078583963968789, 0.008484422172482261, 0.01
0.07001853414254904, 0.006876779806578966, 0.005
0.04485146260265356, 0.0034587215201655605, 0.001
0.07584185190814631, 0.008191040051842024, 0.01
0.07060633621262158, 0.007256012653298628, 0.005
0.046428396862340536, 0.003678009444064169, 0.001
0.07885254003542894, 0.008611341065807037, 0.01
0.0704844257391344, 0.007319650091807177, 0.005
0.047054260690978185, 0.003596076000380064, 0.001
0.07469797527167625, 0.007828524583211286, 0.01
0.06950172958664426, 0.006914272853702318, 0.005
0.043377014469898174, 0.00320793580482771, 0.001
0.07746792679696295, 0.008494821467412733, 0.01
0.06894682355910065, 0.006864224041836273, 0.005
0.04372956703601776, 0.0034095028026685558, 0.001
0.07688591431412434, 0.008832668765453595, 0.01
0.06916031858799322, 0.006468654045663801, 0.005
0.04452500180313296, 0.0033225955190158713, 0.001
0.08054456965959002, 0.008516608920050421, 0.01
0.06788696724930583, 0.006668728574626523, 0.005
0.048204558433957476, 0.00373227615786191, 0.001
0.07667191527686185, 0.008189746525730318, 0.01
0.06812350075708117, 0.006342584477032547, 0.005
0.04515659523579519, 0.003499216875315536, 0.001
